time	event_type	event	left	right	bottom	top
33.800	stimulus	1a	0.283	0.384	0.412	0.582
42.800	stimulus	1b	0.616	0.718	0.412	0.582
47.800	stimulus	2a	0.283	0.384	0.412	0.582
52.800	stimulus	2b	0.616	0.718	0.412	0.582
59.800	stimulus	1a	0.283	0.384	0.412	0.582
70.800	stimulus	1b	0.616	0.718	0.412	0.582
76.800	stimulus	2a	0.283	0.384	0.412	0.582
83.800	stimulus	2b	0.616	0.718	0.412	0.582
93.800	stimulus	1a	0.283	0.384	0.412	0.582
99.800	stimulus	1b	0.616	0.718	0.412	0.582
108.800	stimulus	2a	0.283	0.384	0.412	0.582
115.800	stimulus	2b	0.616	0.718	0.412	0.582
120.800	stimulus	1a	0.283	0.384	0.412	0.582
128.800	stimulus	1b	0.616	0.718	0.412	0.582
139.800	stimulus	2a	0.283	0.384	0.412	0.582
151.800	stimulus	2b	0.616	0.718	0.412	0.582
158.800	stimulus	1a	0.283	0.384	0.412	0.582
164.800	stimulus	1b	0.616	0.718	0.412	0.582
171.800	stimulus	2a	0.283	0.384	0.412	0.582
178.800	stimulus	2b	0.616	0.718	0.412	0.582
183.800	stimulus	1a	0.283	0.384	0.412	0.582
190.800	stimulus	1b	0.616	0.718	0.412	0.582
203.800	stimulus	2a	0.283	0.384	0.412	0.582
212.800	stimulus	2b	0.616	0.718	0.412	0.582
222.800	stimulus	1a	0.283	0.384	0.412	0.582
233.800	stimulus	1b	0.616	0.718	0.412	0.582
239.800	stimulus	2a	0.283	0.384	0.412	0.582
244.800	stimulus	2b	0.616	0.718	0.412	0.582
250.800	stimulus	1a	0.283	0.384	0.412	0.582
258.800	stimulus	1b	0.616	0.718	0.412	0.582
265.800	stimulus	2a	0.283	0.384	0.412	0.582
270.800	stimulus	2b	0.616	0.718	0.412	0.582
278.800	stimulus	1a	0.283	0.384	0.412	0.582
286.800	stimulus	1b	0.616	0.718	0.412	0.582
291.800	stimulus	2a	0.283	0.384	0.412	0.582
299.800	stimulus	2b	0.616	0.718	0.412	0.582
303.800	stimulus	1a	0.283	0.384	0.412	0.582
311.800	stimulus	1b	0.616	0.718	0.412	0.582
320.800	stimulus	2a	0.283	0.384	0.412	0.582
333.800	stimulus	2b	0.616	0.718	0.412	0.582
33.800	virtual	S	NA	NA	NA	NA
35.532	response	R	NA	NA	NA	NA
36.600	response	R	NA	NA	NA	NA
37.732	response	R	NA	NA	NA	NA
38.800	response	R	NA	NA	NA	NA
39.768	response	R	NA	NA	NA	NA
40.632	response	R	NA	NA	NA	NA
41.500	response	R	NA	NA	NA	NA
42.332	response	R	NA	NA	NA	NA
43.232	response	R	NA	NA	NA	NA
44.168	response	R	NA	NA	NA	NA
44.968	response	R	NA	NA	NA	NA
45.832	response	R	NA	NA	NA	NA
46.632	response	R	NA	NA	NA	NA
47.468	response	R	NA	NA	NA	NA
48.200	response	R	NA	NA	NA	NA
49.168	response	R	NA	NA	NA	NA
50.132	response	R	NA	NA	NA	NA
51.032	response	R	NA	NA	NA	NA
51.800	response	R	NA	NA	NA	NA
52.868	response	R	NA	NA	NA	NA
53.768	response	R	NA	NA	NA	NA
54.668	response	R	NA	NA	NA	NA
55.664	response	R	NA	NA	NA	NA
56.500	response	R	NA	NA	NA	NA
57.300	response	R	NA	NA	NA	NA
58.132	response	R	NA	NA	NA	NA
59.032	response	R	NA	NA	NA	NA
59.832	response	R	NA	NA	NA	NA
60.800	response	R	NA	NA	NA	NA
61.464	response	R	NA	NA	NA	NA
62.264	response	R	NA	NA	NA	NA
63.032	response	R	NA	NA	NA	NA
63.764	response	R	NA	NA	NA	NA
64.400	response	R	NA	NA	NA	NA
65.300	response	R	NA	NA	NA	NA
66.132	response	R	NA	NA	NA	NA
67.400	response	R	NA	NA	NA	NA
69.032	response	R	NA	NA	NA	NA
69.800	response	R	NA	NA	NA	NA
70.400	response	R	NA	NA	NA	NA
71.132	response	R	NA	NA	NA	NA
72.000	response	R	NA	NA	NA	NA
72.932	response	R	NA	NA	NA	NA
73.832	response	R	NA	NA	NA	NA
74.732	response	R	NA	NA	NA	NA
75.900	response	R	NA	NA	NA	NA
76.432	response	R	NA	NA	NA	NA
77.500	response	R	NA	NA	NA	NA
78.332	response	R	NA	NA	NA	NA
79.432	response	R	NA	NA	NA	NA
80.100	response	R	NA	NA	NA	NA
80.632	response	R	NA	NA	NA	NA
81.332	response	R	NA	NA	NA	NA
81.964	response	R	NA	NA	NA	NA
83.500	response	R	NA	NA	NA	NA
84.796	response	R	NA	NA	NA	NA
85.764	response	R	NA	NA	NA	NA
86.864	response	R	NA	NA	NA	NA
87.996	response	R	NA	NA	NA	NA
89.032	response	R	NA	NA	NA	NA
89.696	response	R	NA	NA	NA	NA
90.564	response	R	NA	NA	NA	NA
91.496	response	R	NA	NA	NA	NA
92.432	response	R	NA	NA	NA	NA
93.396	response	R	NA	NA	NA	NA
94.132	response	R	NA	NA	NA	NA
95.064	response	R	NA	NA	NA	NA
96.532	response	R	NA	NA	NA	NA
97.432	response	R	NA	NA	NA	NA
98.364	response	R	NA	NA	NA	NA
99.064	response	R	NA	NA	NA	NA
99.896	response	R	NA	NA	NA	NA
100.696	response	R	NA	NA	NA	NA
101.332	response	R	NA	NA	NA	NA
102.096	response	R	NA	NA	NA	NA
103.396	response	R	NA	NA	NA	NA
104.264	response	R	NA	NA	NA	NA
105.464	response	R	NA	NA	NA	NA
106.032	response	R	NA	NA	NA	NA
107.332	response	R	NA	NA	NA	NA
108.732	response	R	NA	NA	NA	NA
109.596	response	R	NA	NA	NA	NA
110.796	response	R	NA	NA	NA	NA
112.064	response	R	NA	NA	NA	NA
112.796	response	R	NA	NA	NA	NA
114.428	response	R	NA	NA	NA	NA
115.028	response	R	NA	NA	NA	NA
115.864	response	R	NA	NA	NA	NA
116.864	response	R	NA	NA	NA	NA
117.928	response	R	NA	NA	NA	NA
119.164	response	R	NA	NA	NA	NA
