time	event_type	event	left	right	bottom	top
2.567973107	stimulus	1a	0.283	0.384	0.412	0.582
11.567973107	stimulus	1b	0.616	0.718	0.412	0.582
17.567973107	stimulus	2a	0.283	0.384	0.412	0.582
24.567973107	stimulus	2b	0.616	0.718	0.412	0.582
31.567973107	stimulus	1a	0.283	0.384	0.412	0.582
43.567973107	stimulus	1b	0.616	0.718	0.412	0.582
51.567973107	stimulus	2a	0.283	0.384	0.412	0.582
61.567973107	stimulus	2b	0.616	0.718	0.412	0.582
70.567973107	stimulus	1a	0.283	0.384	0.412	0.582
77.567973107	stimulus	1b	0.616	0.718	0.412	0.582
84.567973107	stimulus	2a	0.283	0.384	0.412	0.582
92.567973107	stimulus	2b	0.616	0.718	0.412	0.582
97.567973107	stimulus	1a	0.283	0.384	0.412	0.582
104.567973107	stimulus	1b	0.616	0.718	0.412	0.582
110.567973107	stimulus	2a	0.283	0.384	0.412	0.582
121.567973107	stimulus	2b	0.616	0.718	0.412	0.582
127.567973107	stimulus	1a	0.283	0.384	0.412	0.582
132.567973107	stimulus	1b	0.616	0.718	0.412	0.582
141.567973107	stimulus	2a	0.283	0.384	0.412	0.582
147.567973107	stimulus	2b	0.616	0.718	0.412	0.582
153.567973107	stimulus	1a	0.283	0.384	0.412	0.582
162.567973107	stimulus	1b	0.616	0.718	0.412	0.582
169.567973107	stimulus	2a	0.283	0.384	0.412	0.582
180.567973107	stimulus	2b	0.616	0.718	0.412	0.582
188.567973107	stimulus	1a	0.283	0.384	0.412	0.582
192.567973107	stimulus	1b	0.616	0.718	0.412	0.582
199.567973107	stimulus	2a	0.283	0.384	0.412	0.582
205.567973107	stimulus	2b	0.616	0.718	0.412	0.582
212.567973107	stimulus	1a	0.283	0.384	0.412	0.582
219.567973107	stimulus	1b	0.616	0.718	0.412	0.582
223.567973107	stimulus	2a	0.283	0.384	0.412	0.582
227.567973107	stimulus	2b	0.616	0.718	0.412	0.582
234.567973107	stimulus	1a	0.283	0.384	0.412	0.582
244.567973107	stimulus	1b	0.616	0.718	0.412	0.582
249.567973107	stimulus	2a	0.283	0.384	0.412	0.582
257.567973107	stimulus	2b	0.616	0.718	0.412	0.582
265.567973107	stimulus	1a	0.283	0.384	0.412	0.582
273.567973107	stimulus	1b	0.616	0.718	0.412	0.582
281.567973107	stimulus	2a	0.283	0.384	0.412	0.582
287.567973107	stimulus	2b	0.616	0.718	0.412	0.582
292.567973107	stimulus	1a	0.283	0.384	0.412	0.582
302.567973107	stimulus	1b	0.616	0.718	0.412	0.582
2.567973107	virtual	S	NA	NA	NA	NA
4.631977307	response	R	NA	NA	NA	NA
5.867999907	response	R	NA	NA	NA	NA
7.399960007	response	R	NA	NA	NA	NA
8.299991507	response	R	NA	NA	NA	NA
9.299987307	response	R	NA	NA	NA	NA
11.212192907	response	R	NA	NA	NA	NA
11.293263907	response	R	NA	NA	NA	NA
12.347310807	response	R	NA	NA	NA	NA
13.322363507	response	R	NA	NA	NA	NA
14.231972507	response	R	NA	NA	NA	NA
14.998604607	response	R	NA	NA	NA	NA
16.031962807	response	R	NA	NA	NA	NA
16.931969907	response	R	NA	NA	NA	NA
17.963969407	response	R	NA	NA	NA	NA
18.999989007	response	R	NA	NA	NA	NA
20.631981107	response	R	NA	NA	NA	NA
22.699974707	response	R	NA	NA	NA	NA
24.299993107	response	R	NA	NA	NA	NA
25.599981707	response	R	NA	NA	NA	NA
27.299963107	response	R	NA	NA	NA	NA
29.032073707	response	R	NA	NA	NA	NA
30.299971107	response	R	NA	NA	NA	NA
31.663989107	response	R	NA	NA	NA	NA
33.064005607	response	R	NA	NA	NA	NA
34.199961207	response	R	NA	NA	NA	NA
35.231974107	response	R	NA	NA	NA	NA
36.299963207	response	R	NA	NA	NA	NA
37.400006607	response	R	NA	NA	NA	NA
38.331949607	response	R	NA	NA	NA	NA
39.464001907	response	R	NA	NA	NA	NA
40.531961707	response	R	NA	NA	NA	NA
41.495957707	response	R	NA	NA	NA	NA
42.695952407	response	R	NA	NA	NA	NA
43.795973307	response	R	NA	NA	NA	NA
45.031973607	response	R	NA	NA	NA	NA
46.063966907	response	R	NA	NA	NA	NA
47.095958907	response	R	NA	NA	NA	NA
48.295991307	response	R	NA	NA	NA	NA
49.295980907	response	R	NA	NA	NA	NA
50.395978507	response	R	NA	NA	NA	NA
51.395950107	response	R	NA	NA	NA	NA
52.296021507	response	R	NA	NA	NA	NA
53.195966807	response	R	NA	NA	NA	NA
54.395971507	response	R	NA	NA	NA	NA
56.095970807	response	R	NA	NA	NA	NA
57.463961907	response	R	NA	NA	NA	NA
58.995977707	response	R	NA	NA	NA	NA
60.031977907	response	R	NA	NA	NA	NA
61.095974207	response	R	NA	NA	NA	NA
62.295978307	response	R	NA	NA	NA	NA
63.631969207	response	R	NA	NA	NA	NA
64.963960607	response	R	NA	NA	NA	NA
66.195973907	response	R	NA	NA	NA	NA
67.395976607	response	R	NA	NA	NA	NA
68.563997007	response	R	NA	NA	NA	NA
69.863970607	response	R	NA	NA	NA	NA
71.027967507	response	R	NA	NA	NA	NA
72.395974507	response	R	NA	NA	NA	NA
73.764010407	response	R	NA	NA	NA	NA
74.928002407	response	R	NA	NA	NA	NA
76.063960107	response	R	NA	NA	NA	NA
77.295969107	response	R	NA	NA	NA	NA
78.563950207	response	R	NA	NA	NA	NA
79.663958207	response	R	NA	NA	NA	NA
80.795966407	response	R	NA	NA	NA	NA
82.127994107	response	R	NA	NA	NA	NA
83.227991407	response	R	NA	NA	NA	NA
85.295962207	response	R	NA	NA	NA	NA
85.464004107	response	R	NA	NA	NA	NA
86.663978407	response	R	NA	NA	NA	NA
87.995995807	response	R	NA	NA	NA	NA
89.328002607	response	R	NA	NA	NA	NA
90.428546907	response	R	NA	NA	NA	NA
91.595973707	response	R	NA	NA	NA	NA
92.727975807	response	R	NA	NA	NA	NA
93.763968207	response	R	NA	NA	NA	NA
94.995979107	response	R	NA	NA	NA	NA
96.195968807	response	R	NA	NA	NA	NA
97.495992007	response	R	NA	NA	NA	NA
98.618529007	response	R	NA	NA	NA	NA
99.847218307	response	R	NA	NA	NA	NA
101.025670607	response	R	NA	NA	NA	NA
102.280470107	response	R	NA	NA	NA	NA
103.504570007	response	R	NA	NA	NA	NA
104.734940807	response	R	NA	NA	NA	NA
105.927983307	response	R	NA	NA	NA	NA
106.927969607	response	R	NA	NA	NA	NA
107.996004207	response	R	NA	NA	NA	NA
109.095972307	response	R	NA	NA	NA	NA
110.359964607	response	R	NA	NA	NA	NA
111.427971807	response	R	NA	NA	NA	NA
112.595970607	response	R	NA	NA	NA	NA
114.028015107	response	R	NA	NA	NA	NA
115.195974207	response	R	NA	NA	NA	NA
116.427975007	response	R	NA	NA	NA	NA
