time	event_type	event	left	right	bottom	top
3.263993773	stimulus	1a	0.283	0.384	0.412	0.582
10.263993773	stimulus	1b	0.616	0.718	0.412	0.582
21.263993773	stimulus	2a	0.283	0.384	0.412	0.582
27.263993773	stimulus	2b	0.616	0.718	0.412	0.582
35.263993773	stimulus	1a	0.283	0.384	0.412	0.582
43.263993773	stimulus	1b	0.616	0.718	0.412	0.582
54.263993773	stimulus	2a	0.283	0.384	0.412	0.582
62.263993773	stimulus	2b	0.616	0.718	0.412	0.582
66.263993773	stimulus	1a	0.283	0.384	0.412	0.582
72.263993773	stimulus	1b	0.616	0.718	0.412	0.582
78.263993773	stimulus	2a	0.283	0.384	0.412	0.582
88.263993773	stimulus	2b	0.616	0.718	0.412	0.582
94.263993773	stimulus	1a	0.283	0.384	0.412	0.582
102.263993773	stimulus	1b	0.616	0.718	0.412	0.582
109.263993773	stimulus	2a	0.283	0.384	0.412	0.582
121.263993773	stimulus	2b	0.616	0.718	0.412	0.582
127.263993773	stimulus	1a	0.283	0.384	0.412	0.582
135.263993773	stimulus	1b	0.616	0.718	0.412	0.582
147.263993773	stimulus	2a	0.283	0.384	0.412	0.582
159.263993773	stimulus	2b	0.616	0.718	0.412	0.582
167.263993773	stimulus	1a	0.283	0.384	0.412	0.582
173.263993773	stimulus	1b	0.616	0.718	0.412	0.582
178.263993773	stimulus	2a	0.283	0.384	0.412	0.582
187.263993773	stimulus	2b	0.616	0.718	0.412	0.582
197.263993773	stimulus	1a	0.283	0.384	0.412	0.582
204.263993773	stimulus	1b	0.616	0.718	0.412	0.582
213.263993773	stimulus	2a	0.283	0.384	0.412	0.582
220.263993773	stimulus	2b	0.616	0.718	0.412	0.582
230.263993773	stimulus	1a	0.283	0.384	0.412	0.582
237.263993773	stimulus	1b	0.616	0.718	0.412	0.582
248.263993773	stimulus	2a	0.283	0.384	0.412	0.582
256.263993773	stimulus	2b	0.616	0.718	0.412	0.582
264.263993773	stimulus	1a	0.283	0.384	0.412	0.582
272.263993773	stimulus	1b	0.616	0.718	0.412	0.582
284.263993773	stimulus	2a	0.283	0.384	0.412	0.582
303.263993773	stimulus	2b	0.616	0.718	0.412	0.582
3.263993773	virtual	S	NA	NA	NA	NA
4.999979573	response	R	NA	NA	NA	NA
6.332029473	response	R	NA	NA	NA	NA
7.264012273	response	R	NA	NA	NA	NA
8.163993073	response	R	NA	NA	NA	NA
9.163999673	response	R	NA	NA	NA	NA
10.263978373	response	R	NA	NA	NA	NA
11.231990973	response	R	NA	NA	NA	NA
12.263965773	response	R	NA	NA	NA	NA
13.199968273	response	R	NA	NA	NA	NA
