time	event_type	event	left	right	bottom	top
-2.368	stimulus	1a	0.283	0.384	0.412	0.582
2.632	stimulus	1b	0.616	0.718	0.412	0.582
11.632	stimulus	2a	0.283	0.384	0.412	0.582
22.632	stimulus	2b	0.616	0.718	0.412	0.582
29.632	stimulus	1a	0.283	0.384	0.412	0.582
39.632	stimulus	1b	0.616	0.718	0.412	0.582
45.632	stimulus	2a	0.283	0.384	0.412	0.582
53.632	stimulus	2b	0.616	0.718	0.412	0.582
58.632	stimulus	1a	0.283	0.384	0.412	0.582
63.632	stimulus	1b	0.616	0.718	0.412	0.582
71.632	stimulus	2a	0.283	0.384	0.412	0.582
78.632	stimulus	2b	0.616	0.718	0.412	0.582
89.632	stimulus	1a	0.283	0.384	0.412	0.582
96.632	stimulus	1b	0.616	0.718	0.412	0.582
105.632	stimulus	2a	0.283	0.384	0.412	0.582
115.632	stimulus	2b	0.616	0.718	0.412	0.582
125.632	stimulus	1a	0.283	0.384	0.412	0.582
132.632	stimulus	1b	0.616	0.718	0.412	0.582
141.632	stimulus	2a	0.283	0.384	0.412	0.582
148.632	stimulus	2b	0.616	0.718	0.412	0.582
154.632	stimulus	1a	0.283	0.384	0.412	0.582
161.632	stimulus	1b	0.616	0.718	0.412	0.582
172.632	stimulus	2a	0.283	0.384	0.412	0.582
184.632	stimulus	2b	0.616	0.718	0.412	0.582
191.632	stimulus	1a	0.283	0.384	0.412	0.582
202.632	stimulus	1b	0.616	0.718	0.412	0.582
208.632	stimulus	2a	0.283	0.384	0.412	0.582
215.632	stimulus	2b	0.616	0.718	0.412	0.582
228.632	stimulus	1a	0.283	0.384	0.412	0.582
235.632	stimulus	1b	0.616	0.718	0.412	0.582
241.632	stimulus	2a	0.283	0.384	0.412	0.582
247.632	stimulus	2b	0.616	0.718	0.412	0.582
257.632	stimulus	1a	0.283	0.384	0.412	0.582
265.632	stimulus	1b	0.616	0.718	0.412	0.582
273.632	stimulus	2a	0.283	0.384	0.412	0.582
281.632	stimulus	2b	0.616	0.718	0.412	0.582
287.632	stimulus	1a	0.283	0.384	0.412	0.582
297.632	stimulus	1b	0.616	0.718	0.412	0.582
-2.368	virtual	S	NA	NA	NA	NA
3.632	response	R	NA	NA	NA	NA
4.464	response	R	NA	NA	NA	NA
5.764	response	R	NA	NA	NA	NA
13.764	response	R	NA	NA	NA	NA
14.396	response	R	NA	NA	NA	NA
15.196	response	R	NA	NA	NA	NA
15.932	response	R	NA	NA	NA	NA
