time	event_type	event	left	right	bottom	top
1.099953907	stimulus	1a	0.283	0.384	0.412	0.582
8.099953907	stimulus	1b	0.616	0.718	0.412	0.582
12.099953907	stimulus	2a	0.283	0.384	0.412	0.582
18.099953907	stimulus	2b	0.616	0.718	0.412	0.582
28.099953907	stimulus	1a	0.283	0.384	0.412	0.582
34.099953907	stimulus	1b	0.616	0.718	0.412	0.582
43.099953907	stimulus	2a	0.283	0.384	0.412	0.582
50.099953907	stimulus	2b	0.616	0.718	0.412	0.582
60.099953907	stimulus	1a	0.283	0.384	0.412	0.582
65.099953907	stimulus	1b	0.616	0.718	0.412	0.582
71.099953907	stimulus	2a	0.283	0.384	0.412	0.582
80.099953907	stimulus	2b	0.616	0.718	0.412	0.582
86.099953907	stimulus	1a	0.283	0.384	0.412	0.582
97.099953907	stimulus	1b	0.616	0.718	0.412	0.582
104.099953907	stimulus	2a	0.283	0.384	0.412	0.582
109.099953907	stimulus	2b	0.616	0.718	0.412	0.582
116.099953907	stimulus	1a	0.283	0.384	0.412	0.582
124.099953907	stimulus	1b	0.616	0.718	0.412	0.582
132.099953907	stimulus	2a	0.283	0.384	0.412	0.582
137.099953907	stimulus	2b	0.616	0.718	0.412	0.582
143.099953907	stimulus	1a	0.283	0.384	0.412	0.582
150.099953907	stimulus	1b	0.616	0.718	0.412	0.582
160.099953907	stimulus	2a	0.283	0.384	0.412	0.582
167.099953907	stimulus	2b	0.616	0.718	0.412	0.582
178.099953907	stimulus	1a	0.283	0.384	0.412	0.582
185.099953907	stimulus	1b	0.616	0.718	0.412	0.582
194.099953907	stimulus	2a	0.283	0.384	0.412	0.582
203.099953907	stimulus	2b	0.616	0.718	0.412	0.582
213.099953907	stimulus	1a	0.283	0.384	0.412	0.582
220.099953907	stimulus	1b	0.616	0.718	0.412	0.582
226.099953907	stimulus	2a	0.283	0.384	0.412	0.582
232.099953907	stimulus	2b	0.616	0.718	0.412	0.582
239.099953907	stimulus	1a	0.283	0.384	0.412	0.582
245.099953907	stimulus	1b	0.616	0.718	0.412	0.582
253.099953907	stimulus	2a	0.283	0.384	0.412	0.582
260.099953907	stimulus	2b	0.616	0.718	0.412	0.582
272.099953907	stimulus	1a	0.283	0.384	0.412	0.582
278.099953907	stimulus	1b	0.616	0.718	0.412	0.582
285.099953907	stimulus	2a	0.283	0.384	0.412	0.582
301.099953907	stimulus	2b	0.616	0.718	0.412	0.582
1.099953907	virtual	S	NA	NA	NA	NA
4.407123147	response	R	NA	NA	NA	NA
6.535931267	response	R	NA	NA	NA	NA
7.616953537	response	R	NA	NA	NA	NA
7.967949117	response	R	NA	NA	NA	NA
9.499961737	response	R	NA	NA	NA	NA
10.867924697	response	R	NA	NA	NA	NA
11.069813407	response	R	NA	NA	NA	NA
11.435982427	response	R	NA	NA	NA	NA
11.967948247	response	R	NA	NA	NA	NA
13.799971537	response	R	NA	NA	NA	NA
14.299999807	response	R	NA	NA	NA	NA
16.477924217	response	R	NA	NA	NA	NA
18.967935317	response	R	NA	NA	NA	NA
30.067979167	response	R	NA	NA	NA	NA
30.168007157	response	R	NA	NA	NA	NA
