time	event_type	event	left	right	bottom	top
1.636021361	stimulus	1a	0.283	0.384	0.412	0.582
10.636021361	stimulus	1b	0.616	0.718	0.412	0.582
18.636021361	stimulus	2a	0.283	0.384	0.412	0.582
23.636021361	stimulus	2b	0.616	0.718	0.412	0.582
30.636021361	stimulus	1a	0.283	0.384	0.412	0.582
38.636021361	stimulus	1b	0.616	0.718	0.412	0.582
47.636021361	stimulus	2a	0.283	0.384	0.412	0.582
57.636021361	stimulus	2b	0.616	0.718	0.412	0.582
67.636021361	stimulus	1a	0.283	0.384	0.412	0.582
73.636021361	stimulus	1b	0.616	0.718	0.412	0.582
84.636021361	stimulus	2a	0.283	0.384	0.412	0.582
96.636021361	stimulus	2b	0.616	0.718	0.412	0.582
104.636021361	stimulus	1a	0.283	0.384	0.412	0.582
113.636021361	stimulus	1b	0.616	0.718	0.412	0.582
122.636021361	stimulus	2a	0.283	0.384	0.412	0.582
129.636021361	stimulus	2b	0.616	0.718	0.412	0.582
133.636021361	stimulus	1a	0.283	0.384	0.412	0.582
141.636021361	stimulus	1b	0.616	0.718	0.412	0.582
151.636021361	stimulus	2a	0.283	0.384	0.412	0.582
158.636021361	stimulus	2b	0.616	0.718	0.412	0.582
164.636021361	stimulus	1a	0.283	0.384	0.412	0.582
173.636021361	stimulus	1b	0.616	0.718	0.412	0.582
182.636021361	stimulus	2a	0.283	0.384	0.412	0.582
190.636021361	stimulus	2b	0.616	0.718	0.412	0.582
197.636021361	stimulus	1a	0.283	0.384	0.412	0.582
204.636021361	stimulus	1b	0.616	0.718	0.412	0.582
217.636021361	stimulus	2a	0.283	0.384	0.412	0.582
227.636021361	stimulus	2b	0.616	0.718	0.412	0.582
237.636021361	stimulus	1a	0.283	0.384	0.412	0.582
242.636021361	stimulus	1b	0.616	0.718	0.412	0.582
248.636021361	stimulus	2a	0.283	0.384	0.412	0.582
255.636021361	stimulus	2b	0.616	0.718	0.412	0.582
262.636021361	stimulus	1a	0.283	0.384	0.412	0.582
267.636021361	stimulus	1b	0.616	0.718	0.412	0.582
275.636021361	stimulus	2a	0.283	0.384	0.412	0.582
283.636021361	stimulus	2b	0.616	0.718	0.412	0.582
287.636021361	stimulus	1a	0.283	0.384	0.412	0.582
301.636021361	stimulus	1b	0.616	0.718	0.412	0.582
1.636021361	virtual	S	NA	NA	NA	NA
6.800057661	response	R	NA	NA	NA	NA
7.936067761	response	R	NA	NA	NA	NA
8.368022261	response	R	NA	NA	NA	NA
8.636001861	response	R	NA	NA	NA	NA
8.768053661	response	R	NA	NA	NA	NA
8.836031861	response	R	NA	NA	NA	NA
9.136027461	response	R	NA	NA	NA	NA
9.536037561	response	R	NA	NA	NA	NA
9.700060361	response	R	NA	NA	NA	NA
9.836047861	response	R	NA	NA	NA	NA
10.000060161	response	R	NA	NA	NA	NA
10.668050661	response	R	NA	NA	NA	NA
10.836032861	response	R	NA	NA	NA	NA
10.968038061	response	R	NA	NA	NA	NA
11.136008461	response	R	NA	NA	NA	NA
11.336033361	response	R	NA	NA	NA	NA
11.500062361	response	R	NA	NA	NA	NA
11.668069961	response	R	NA	NA	NA	NA
11.868034161	response	R	NA	NA	NA	NA
12.036014961	response	R	NA	NA	NA	NA
12.200064361	response	R	NA	NA	NA	NA
12.400054461	response	R	NA	NA	NA	NA
12.568065861	response	R	NA	NA	NA	NA
12.768075061	response	R	NA	NA	NA	NA
12.936033461	response	R	NA	NA	NA	NA
13.132070561	response	R	NA	NA	NA	NA
13.300069961	response	R	NA	NA	NA	NA
13.500031861	response	R	NA	NA	NA	NA
