time	event_type	event	left	right	bottom	top
2.599971331	stimulus	1a	0.283	0.384	0.412	0.582
11.599971331	stimulus	1b	0.616	0.718	0.412	0.582
19.599971331	stimulus	2a	0.283	0.384	0.412	0.582
29.599971331	stimulus	2b	0.616	0.718	0.412	0.582
37.599971331	stimulus	1a	0.283	0.384	0.412	0.582
44.599971331	stimulus	1b	0.616	0.718	0.412	0.582
48.599971331	stimulus	2a	0.283	0.384	0.412	0.582
55.599971331	stimulus	2b	0.616	0.718	0.412	0.582
64.599971331	stimulus	1a	0.283	0.384	0.412	0.582
75.599971331	stimulus	1b	0.616	0.718	0.412	0.582
83.599971331	stimulus	2a	0.283	0.384	0.412	0.582
88.599971331	stimulus	2b	0.616	0.718	0.412	0.582
95.599971331	stimulus	1a	0.283	0.384	0.412	0.582
106.599971331	stimulus	1b	0.616	0.718	0.412	0.582
112.599971331	stimulus	2a	0.283	0.384	0.412	0.582
124.599971331	stimulus	2b	0.616	0.718	0.412	0.582
130.599971331	stimulus	1a	0.283	0.384	0.412	0.582
141.599971331	stimulus	1b	0.616	0.718	0.412	0.582
149.599971331	stimulus	2a	0.283	0.384	0.412	0.582
158.599971331	stimulus	2b	0.616	0.718	0.412	0.582
164.599971331	stimulus	1a	0.283	0.384	0.412	0.582
173.599971331	stimulus	1b	0.616	0.718	0.412	0.582
179.599971331	stimulus	2a	0.283	0.384	0.412	0.582
183.599971331	stimulus	2b	0.616	0.718	0.412	0.582
190.599971331	stimulus	1a	0.283	0.384	0.412	0.582
197.599971331	stimulus	1b	0.616	0.718	0.412	0.582
210.599971331	stimulus	2a	0.283	0.384	0.412	0.582
218.599971331	stimulus	2b	0.616	0.718	0.412	0.582
224.599971331	stimulus	1a	0.283	0.384	0.412	0.582
232.599971331	stimulus	1b	0.616	0.718	0.412	0.582
240.599971331	stimulus	2a	0.283	0.384	0.412	0.582
246.599971331	stimulus	2b	0.616	0.718	0.412	0.582
257.599971331	stimulus	1a	0.283	0.384	0.412	0.582
263.599971331	stimulus	1b	0.616	0.718	0.412	0.582
272.599971331	stimulus	2a	0.283	0.384	0.412	0.582
280.599971331	stimulus	2b	0.616	0.718	0.412	0.582
285.599971331	stimulus	1a	0.283	0.384	0.412	0.582
293.599971331	stimulus	1b	0.616	0.718	0.412	0.582
300.599971331	stimulus	2a	0.283	0.384	0.412	0.582
302.599971331	stimulus	2b	0.616	0.718	0.412	0.582
2.599971331	virtual	S	NA	NA	NA	NA
9.231993231	response	R	NA	NA	NA	NA
9.731994931	response	R	NA	NA	NA	NA
10.231960031	response	R	NA	NA	NA	NA
10.699972831	response	R	NA	NA	NA	NA
11.167974031	response	R	NA	NA	NA	NA
11.631985231	response	R	NA	NA	NA	NA
15.700003031	response	R	NA	NA	NA	NA
16.099994931	response	R	NA	NA	NA	NA
16.531964131	response	R	NA	NA	NA	NA
25.028733531	response	R	NA	NA	NA	NA
25.599983331	response	R	NA	NA	NA	NA
26.173579631	response	R	NA	NA	NA	NA
29.192304231	response	R	NA	NA	NA	NA
29.740095031	response	R	NA	NA	NA	NA
30.499998731	response	R	NA	NA	NA	NA
32.463948531	response	R	NA	NA	NA	NA
32.899968731	response	R	NA	NA	NA	NA
