time	event_type	event	left	right	bottom	top
16.768048057	stimulus	1a	0.283	0.384	0.412	0.582
24.768048057	stimulus	1b	0.616	0.718	0.412	0.582
32.768048057	stimulus	2a	0.283	0.384	0.412	0.582
39.768048057	stimulus	2b	0.616	0.718	0.412	0.582
45.768048057	stimulus	1a	0.283	0.384	0.412	0.582
51.768048057	stimulus	1b	0.616	0.718	0.412	0.582
60.768048057	stimulus	2a	0.283	0.384	0.412	0.582
71.768048057	stimulus	2b	0.616	0.718	0.412	0.582
78.768048057	stimulus	1a	0.283	0.384	0.412	0.582
88.768048057	stimulus	1b	0.616	0.718	0.412	0.582
94.768048057	stimulus	2a	0.283	0.384	0.412	0.582
103.768048057	stimulus	2b	0.616	0.718	0.412	0.582
112.768048057	stimulus	1a	0.283	0.384	0.412	0.582
117.768048057	stimulus	1b	0.616	0.718	0.412	0.582
124.768048057	stimulus	2a	0.283	0.384	0.412	0.582
132.768048057	stimulus	2b	0.616	0.718	0.412	0.582
142.768048057	stimulus	1a	0.283	0.384	0.412	0.582
152.768048057	stimulus	1b	0.616	0.718	0.412	0.582
157.768048057	stimulus	2a	0.283	0.384	0.412	0.582
167.768048057	stimulus	2b	0.616	0.718	0.412	0.582
173.768048057	stimulus	1a	0.283	0.384	0.412	0.582
180.768048057	stimulus	1b	0.616	0.718	0.412	0.582
189.768048057	stimulus	2a	0.283	0.384	0.412	0.582
197.768048057	stimulus	2b	0.616	0.718	0.412	0.582
206.768048057	stimulus	1a	0.283	0.384	0.412	0.582
217.768048057	stimulus	1b	0.616	0.718	0.412	0.582
224.768048057	stimulus	2a	0.283	0.384	0.412	0.582
234.768048057	stimulus	2b	0.616	0.718	0.412	0.582
240.768048057	stimulus	1a	0.283	0.384	0.412	0.582
248.768048057	stimulus	1b	0.616	0.718	0.412	0.582
259.768048057	stimulus	2a	0.283	0.384	0.412	0.582
271.768048057	stimulus	2b	0.616	0.718	0.412	0.582
279.768048057	stimulus	1a	0.283	0.384	0.412	0.582
285.768048057	stimulus	1b	0.616	0.718	0.412	0.582
292.768048057	stimulus	2a	0.283	0.384	0.412	0.582
299.768048057	stimulus	2b	0.616	0.718	0.412	0.582
304.768048057	stimulus	1a	0.283	0.384	0.412	0.582
316.768048057	stimulus	1b	0.616	0.718	0.412	0.582
16.768048057	virtual	S	NA	NA	NA	NA
25.632016617	response	R	NA	NA	NA	NA
33.900025057	response	R	NA	NA	NA	NA
40.664021637	response	R	NA	NA	NA	NA
46.600014117	response	R	NA	NA	NA	NA
52.964024267	response	R	NA	NA	NA	NA
61.464053407	response	R	NA	NA	NA	NA
61.900047717	response	R	NA	NA	NA	NA
62.400035007	response	R	NA	NA	NA	NA
73.132051237	response	R	NA	NA	NA	NA
73.632084317	response	R	NA	NA	NA	NA
73.664099627	response	R	NA	NA	NA	NA
74.364087837	response	R	NA	NA	NA	NA
75.364107267	response	R	NA	NA	NA	NA
80.496040557	response	R	NA	NA	NA	NA
80.932042207	response	R	NA	NA	NA	NA
81.332083237	response	R	NA	NA	NA	NA
81.696024257	response	R	NA	NA	NA	NA
82.164094517	response	R	NA	NA	NA	NA
89.796099617	response	R	NA	NA	NA	NA
90.396079977	response	R	NA	NA	NA	NA
91.064093167	response	R	NA	NA	NA	NA
