time	event_type	event	left	right	bottom	top
33.799998756	stimulus	1a	0.283	0.384	0.412	0.582
42.799998756	stimulus	1b	0.616	0.718	0.412	0.582
47.799998756	stimulus	2a	0.283	0.384	0.412	0.582
52.799998756	stimulus	2b	0.616	0.718	0.412	0.582
59.799998756	stimulus	1a	0.283	0.384	0.412	0.582
70.799998756	stimulus	1b	0.616	0.718	0.412	0.582
76.799998756	stimulus	2a	0.283	0.384	0.412	0.582
83.799998756	stimulus	2b	0.616	0.718	0.412	0.582
93.799998756	stimulus	1a	0.283	0.384	0.412	0.582
99.799998756	stimulus	1b	0.616	0.718	0.412	0.582
108.799998756	stimulus	2a	0.283	0.384	0.412	0.582
115.799998756	stimulus	2b	0.616	0.718	0.412	0.582
120.799998756	stimulus	1a	0.283	0.384	0.412	0.582
128.799998756	stimulus	1b	0.616	0.718	0.412	0.582
139.799998756	stimulus	2a	0.283	0.384	0.412	0.582
151.799998756	stimulus	2b	0.616	0.718	0.412	0.582
158.799998756	stimulus	1a	0.283	0.384	0.412	0.582
164.799998756	stimulus	1b	0.616	0.718	0.412	0.582
171.799998756	stimulus	2a	0.283	0.384	0.412	0.582
178.799998756	stimulus	2b	0.616	0.718	0.412	0.582
183.799998756	stimulus	1a	0.283	0.384	0.412	0.582
190.799998756	stimulus	1b	0.616	0.718	0.412	0.582
203.799998756	stimulus	2a	0.283	0.384	0.412	0.582
212.799998756	stimulus	2b	0.616	0.718	0.412	0.582
222.799998756	stimulus	1a	0.283	0.384	0.412	0.582
233.799998756	stimulus	1b	0.616	0.718	0.412	0.582
239.799998756	stimulus	2a	0.283	0.384	0.412	0.582
244.799998756	stimulus	2b	0.616	0.718	0.412	0.582
250.799998756	stimulus	1a	0.283	0.384	0.412	0.582
258.799998756	stimulus	1b	0.616	0.718	0.412	0.582
265.799998756	stimulus	2a	0.283	0.384	0.412	0.582
270.799998756	stimulus	2b	0.616	0.718	0.412	0.582
278.799998756	stimulus	1a	0.283	0.384	0.412	0.582
286.799998756	stimulus	1b	0.616	0.718	0.412	0.582
291.799998756	stimulus	2a	0.283	0.384	0.412	0.582
299.799998756	stimulus	2b	0.616	0.718	0.412	0.582
303.799998756	stimulus	1a	0.283	0.384	0.412	0.582
311.799998756	stimulus	1b	0.616	0.718	0.412	0.582
320.799998756	stimulus	2a	0.283	0.384	0.412	0.582
333.799998756	stimulus	2b	0.616	0.718	0.412	0.582
33.799998756	virtual	S	NA	NA	NA	NA
35.532028446	response	R	NA	NA	NA	NA
36.600005626	response	R	NA	NA	NA	NA
37.732043676	response	R	NA	NA	NA	NA
38.800032096	response	R	NA	NA	NA	NA
39.768011616	response	R	NA	NA	NA	NA
40.632009636	response	R	NA	NA	NA	NA
41.500018916	response	R	NA	NA	NA	NA
42.332027976	response	R	NA	NA	NA	NA
43.232020596	response	R	NA	NA	NA	NA
44.168016446	response	R	NA	NA	NA	NA
44.967986826	response	R	NA	NA	NA	NA
45.831997866	response	R	NA	NA	NA	NA
46.632010996	response	R	NA	NA	NA	NA
47.468009066	response	R	NA	NA	NA	NA
48.200046876	response	R	NA	NA	NA	NA
49.168013666	response	R	NA	NA	NA	NA
50.132017336	response	R	NA	NA	NA	NA
51.032018156	response	R	NA	NA	NA	NA
51.800016486	response	R	NA	NA	NA	NA
52.868014966	response	R	NA	NA	NA	NA
53.768069106	response	R	NA	NA	NA	NA
54.668021596	response	R	NA	NA	NA	NA
55.664017526	response	R	NA	NA	NA	NA
56.500028716	response	R	NA	NA	NA	NA
57.300020866	response	R	NA	NA	NA	NA
58.132015026	response	R	NA	NA	NA	NA
59.032017456	response	R	NA	NA	NA	NA
59.832024716	response	R	NA	NA	NA	NA
60.799990446	response	R	NA	NA	NA	NA
61.464114526	response	R	NA	NA	NA	NA
62.264061416	response	R	NA	NA	NA	NA
63.032031886	response	R	NA	NA	NA	NA
63.763994286	response	R	NA	NA	NA	NA
64.400030686	response	R	NA	NA	NA	NA
65.300059536	response	R	NA	NA	NA	NA
66.132024436	response	R	NA	NA	NA	NA
67.400007116	response	R	NA	NA	NA	NA
69.032078366	response	R	NA	NA	NA	NA
69.800066176	response	R	NA	NA	NA	NA
70.400062236	response	R	NA	NA	NA	NA
71.132025486	response	R	NA	NA	NA	NA
72.000015186	response	R	NA	NA	NA	NA
72.932067126	response	R	NA	NA	NA	NA
73.832079876	response	R	NA	NA	NA	NA
74.732067246	response	R	NA	NA	NA	NA
75.899988346	response	R	NA	NA	NA	NA
76.432040846	response	R	NA	NA	NA	NA
77.500027856	response	R	NA	NA	NA	NA
78.332071626	response	R	NA	NA	NA	NA
79.432075016	response	R	NA	NA	NA	NA
80.100060926	response	R	NA	NA	NA	NA
80.632068206	response	R	NA	NA	NA	NA
81.332058666	response	R	NA	NA	NA	NA
81.964070976	response	R	NA	NA	NA	NA
83.500033666	response	R	NA	NA	NA	NA
84.796041736	response	R	NA	NA	NA	NA
85.764048446	response	R	NA	NA	NA	NA
86.864073386	response	R	NA	NA	NA	NA
87.996089536	response	R	NA	NA	NA	NA
89.032048656	response	R	NA	NA	NA	NA
89.696082796	response	R	NA	NA	NA	NA
90.564080496	response	R	NA	NA	NA	NA
91.496080006	response	R	NA	NA	NA	NA
92.432083576	response	R	NA	NA	NA	NA
93.396077976	response	R	NA	NA	NA	NA
94.132069896	response	R	NA	NA	NA	NA
95.064073486	response	R	NA	NA	NA	NA
96.532077696	response	R	NA	NA	NA	NA
97.432073626	response	R	NA	NA	NA	NA
98.364072046	response	R	NA	NA	NA	NA
99.064085086	response	R	NA	NA	NA	NA
99.896053686	response	R	NA	NA	NA	NA
100.696080006	response	R	NA	NA	NA	NA
101.332083136	response	R	NA	NA	NA	NA
102.096077626	response	R	NA	NA	NA	NA
103.396078816	response	R	NA	NA	NA	NA
104.263997946	response	R	NA	NA	NA	NA
105.464085096	response	R	NA	NA	NA	NA
