time	event_type	event	left	right	bottom	top
5.432	stimulus	1a	0.283	0.384	0.412	0.582
9.432	stimulus	1b	0.616	0.718	0.412	0.582
16.432	stimulus	2a	0.283	0.384	0.412	0.582
22.432	stimulus	2b	0.616	0.718	0.412	0.582
29.432	stimulus	1a	0.283	0.384	0.412	0.582
36.432	stimulus	1b	0.616	0.718	0.412	0.582
44.432	stimulus	2a	0.283	0.384	0.412	0.582
52.432	stimulus	2b	0.616	0.718	0.412	0.582
60.432	stimulus	1a	0.283	0.384	0.412	0.582
70.432	stimulus	1b	0.616	0.718	0.412	0.582
79.432	stimulus	2a	0.283	0.384	0.412	0.582
88.432	stimulus	2b	0.616	0.718	0.412	0.582
97.432	stimulus	1a	0.283	0.384	0.412	0.582
109.432	stimulus	1b	0.616	0.718	0.412	0.582
117.432	stimulus	2a	0.283	0.384	0.412	0.582
125.432	stimulus	2b	0.616	0.718	0.412	0.582
135.432	stimulus	1a	0.283	0.384	0.412	0.582
145.432	stimulus	1b	0.616	0.718	0.412	0.582
151.432	stimulus	2a	0.283	0.384	0.412	0.582
163.432	stimulus	2b	0.616	0.718	0.412	0.582
170.432	stimulus	1a	0.283	0.384	0.412	0.582
178.432	stimulus	1b	0.616	0.718	0.412	0.582
182.432	stimulus	2a	0.283	0.384	0.412	0.582
193.432	stimulus	2b	0.616	0.718	0.412	0.582
201.432	stimulus	1a	0.283	0.384	0.412	0.582
212.432	stimulus	1b	0.616	0.718	0.412	0.582
218.432	stimulus	2a	0.283	0.384	0.412	0.582
229.432	stimulus	2b	0.616	0.718	0.412	0.582
237.432	stimulus	1a	0.283	0.384	0.412	0.582
241.432	stimulus	1b	0.616	0.718	0.412	0.582
248.432	stimulus	2a	0.283	0.384	0.412	0.582
256.432	stimulus	2b	0.616	0.718	0.412	0.582
262.432	stimulus	1a	0.283	0.384	0.412	0.582
274.432	stimulus	1b	0.616	0.718	0.412	0.582
280.432	stimulus	2a	0.283	0.384	0.412	0.582
291.432	stimulus	2b	0.616	0.718	0.412	0.582
299.432	stimulus	1a	0.283	0.384	0.412	0.582
305.432	stimulus	1b	0.616	0.718	0.412	0.582
5.432	virtual	S	NA	NA	NA	NA
6.632	response	R	NA	NA	NA	NA
7.532	response	R	NA	NA	NA	NA
8.200	response	R	NA	NA	NA	NA
8.768	response	R	NA	NA	NA	NA
9.268	response	R	NA	NA	NA	NA
9.900	response	R	NA	NA	NA	NA
10.468	response	R	NA	NA	NA	NA
11.568	response	R	NA	NA	NA	NA
12.000	response	R	NA	NA	NA	NA
12.068	response	R	NA	NA	NA	NA
12.600	response	R	NA	NA	NA	NA
13.100	response	R	NA	NA	NA	NA
13.632	response	R	NA	NA	NA	NA
14.132	response	R	NA	NA	NA	NA
15.232	response	R	NA	NA	NA	NA
15.700	response	R	NA	NA	NA	NA
15.900	response	R	NA	NA	NA	NA
16.500	response	R	NA	NA	NA	NA
17.132	response	R	NA	NA	NA	NA
17.664	response	R	NA	NA	NA	NA
18.332	response	R	NA	NA	NA	NA
18.832	response	R	NA	NA	NA	NA
19.464	response	R	NA	NA	NA	NA
20.032	response	R	NA	NA	NA	NA
20.532	response	R	NA	NA	NA	NA
21.132	response	R	NA	NA	NA	NA
21.664	response	R	NA	NA	NA	NA
22.232	response	R	NA	NA	NA	NA
22.732	response	R	NA	NA	NA	NA
23.264	response	R	NA	NA	NA	NA
23.800	response	R	NA	NA	NA	NA
24.264	response	R	NA	NA	NA	NA
24.764	response	R	NA	NA	NA	NA
25.200	response	R	NA	NA	NA	NA
25.764	response	R	NA	NA	NA	NA
26.300	response	R	NA	NA	NA	NA
26.832	response	R	NA	NA	NA	NA
27.300	response	R	NA	NA	NA	NA
28.232	response	R	NA	NA	NA	NA
28.764	response	R	NA	NA	NA	NA
29.264	response	R	NA	NA	NA	NA
29.832	response	R	NA	NA	NA	NA
30.364	response	R	NA	NA	NA	NA
30.864	response	R	NA	NA	NA	NA
31.364	response	R	NA	NA	NA	NA
31.864	response	R	NA	NA	NA	NA
32.332	response	R	NA	NA	NA	NA
32.832	response	R	NA	NA	NA	NA
33.300	response	R	NA	NA	NA	NA
33.700	response	R	NA	NA	NA	NA
34.132	response	R	NA	NA	NA	NA
34.600	response	R	NA	NA	NA	NA
35.000	response	R	NA	NA	NA	NA
35.464	response	R	NA	NA	NA	NA
35.900	response	R	NA	NA	NA	NA
36.400	response	R	NA	NA	NA	NA
36.900	response	R	NA	NA	NA	NA
37.332	response	R	NA	NA	NA	NA
37.832	response	R	NA	NA	NA	NA
38.364	response	R	NA	NA	NA	NA
38.832	response	R	NA	NA	NA	NA
39.264	response	R	NA	NA	NA	NA
39.800	response	R	NA	NA	NA	NA
40.232	response	R	NA	NA	NA	NA
40.700	response	R	NA	NA	NA	NA
41.232	response	R	NA	NA	NA	NA
41.764	response	R	NA	NA	NA	NA
42.196	response	R	NA	NA	NA	NA
42.632	response	R	NA	NA	NA	NA
43.132	response	R	NA	NA	NA	NA
43.564	response	R	NA	NA	NA	NA
44.096	response	R	NA	NA	NA	NA
44.632	response	R	NA	NA	NA	NA
45.064	response	R	NA	NA	NA	NA
45.564	response	R	NA	NA	NA	NA
46.064	response	R	NA	NA	NA	NA
46.596	response	R	NA	NA	NA	NA
47.064	response	R	NA	NA	NA	NA
47.564	response	R	NA	NA	NA	NA
47.996	response	R	NA	NA	NA	NA
48.532	response	R	NA	NA	NA	NA
49.064	response	R	NA	NA	NA	NA
49.564	response	R	NA	NA	NA	NA
49.996	response	R	NA	NA	NA	NA
50.496	response	R	NA	NA	NA	NA
51.032	response	R	NA	NA	NA	NA
51.564	response	R	NA	NA	NA	NA
52.064	response	R	NA	NA	NA	NA
52.496	response	R	NA	NA	NA	NA
53.032	response	R	NA	NA	NA	NA
53.464	response	R	NA	NA	NA	NA
53.932	response	R	NA	NA	NA	NA
54.404	response	R	NA	NA	NA	NA
54.870	response	R	NA	NA	NA	NA
55.380	response	R	NA	NA	NA	NA
55.840	response	R	NA	NA	NA	NA
56.339	response	R	NA	NA	NA	NA
56.799	response	R	NA	NA	NA	NA
57.372	response	R	NA	NA	NA	NA
57.815	response	R	NA	NA	NA	NA
58.404	response	R	NA	NA	NA	NA
58.884	response	R	NA	NA	NA	NA
59.352	response	R	NA	NA	NA	NA
59.961	response	R	NA	NA	NA	NA
60.432	response	R	NA	NA	NA	NA
60.932	response	R	NA	NA	NA	NA
61.532	response	R	NA	NA	NA	NA
61.964	response	R	NA	NA	NA	NA
62.464	response	R	NA	NA	NA	NA
62.996	response	R	NA	NA	NA	NA
63.496	response	R	NA	NA	NA	NA
63.932	response	R	NA	NA	NA	NA
64.464	response	R	NA	NA	NA	NA
65.464	response	R	NA	NA	NA	NA
65.896	response	R	NA	NA	NA	NA
65.932	response	R	NA	NA	NA	NA
66.464	response	R	NA	NA	NA	NA
66.932	response	R	NA	NA	NA	NA
67.432	response	R	NA	NA	NA	NA
67.932	response	R	NA	NA	NA	NA
68.432	response	R	NA	NA	NA	NA
68.932	response	R	NA	NA	NA	NA
69.396	response	R	NA	NA	NA	NA
69.932	response	R	NA	NA	NA	NA
70.432	response	R	NA	NA	NA	NA
70.928	response	R	NA	NA	NA	NA
71.664	response	R	NA	NA	NA	NA
71.964	response	R	NA	NA	NA	NA
72.396	response	R	NA	NA	NA	NA
72.864	response	R	NA	NA	NA	NA
73.396	response	R	NA	NA	NA	NA
73.896	response	R	NA	NA	NA	NA
74.428	response	R	NA	NA	NA	NA
74.864	response	R	NA	NA	NA	NA
75.364	response	R	NA	NA	NA	NA
75.796	response	R	NA	NA	NA	NA
76.296	response	R	NA	NA	NA	NA
76.796	response	R	NA	NA	NA	NA
77.328	response	R	NA	NA	NA	NA
77.696	response	R	NA	NA	NA	NA
78.228	response	R	NA	NA	NA	NA
78.728	response	R	NA	NA	NA	NA
79.264	response	R	NA	NA	NA	NA
79.828	response	R	NA	NA	NA	NA
80.296	response	R	NA	NA	NA	NA
80.896	response	R	NA	NA	NA	NA
81.428	response	R	NA	NA	NA	NA
81.964	response	R	NA	NA	NA	NA
82.996	response	R	NA	NA	NA	NA
83.596	response	R	NA	NA	NA	NA
84.128	response	R	NA	NA	NA	NA
84.564	response	R	NA	NA	NA	NA
85.096	response	R	NA	NA	NA	NA
