time	event_type	event	left	right	bottom	top
2.268022053	stimulus	1a	0.283	0.384	0.412	0.582
11.268022053	stimulus	1b	0.616	0.718	0.412	0.582
19.268022053	stimulus	2a	0.283	0.384	0.412	0.582
31.268022053	stimulus	2b	0.616	0.718	0.412	0.582
39.268022053	stimulus	1a	0.283	0.384	0.412	0.582
44.268022053	stimulus	1b	0.616	0.718	0.412	0.582
52.268022053	stimulus	2a	0.283	0.384	0.412	0.582
58.268022053	stimulus	2b	0.616	0.718	0.412	0.582
68.268022053	stimulus	1a	0.283	0.384	0.412	0.582
75.268022053	stimulus	1b	0.616	0.718	0.412	0.582
84.268022053	stimulus	2a	0.283	0.384	0.412	0.582
92.268022053	stimulus	2b	0.616	0.718	0.412	0.582
102.268022053	stimulus	1a	0.283	0.384	0.412	0.582
108.268022053	stimulus	1b	0.616	0.718	0.412	0.582
116.268022053	stimulus	2a	0.283	0.384	0.412	0.582
123.268022053	stimulus	2b	0.616	0.718	0.412	0.582
129.268022053	stimulus	1a	0.283	0.384	0.412	0.582
135.268022053	stimulus	1b	0.616	0.718	0.412	0.582
143.268022053	stimulus	2a	0.283	0.384	0.412	0.582
156.268022053	stimulus	2b	0.616	0.718	0.412	0.582
163.268022053	stimulus	1a	0.283	0.384	0.412	0.582
169.268022053	stimulus	1b	0.616	0.718	0.412	0.582
176.268022053	stimulus	2a	0.283	0.384	0.412	0.582
182.268022053	stimulus	2b	0.616	0.718	0.412	0.582
193.268022053	stimulus	1a	0.283	0.384	0.412	0.582
198.268022053	stimulus	1b	0.616	0.718	0.412	0.582
204.268022053	stimulus	2a	0.283	0.384	0.412	0.582
211.268022053	stimulus	2b	0.616	0.718	0.412	0.582
221.268022053	stimulus	1a	0.283	0.384	0.412	0.582
232.268022053	stimulus	1b	0.616	0.718	0.412	0.582
240.268022053	stimulus	2a	0.283	0.384	0.412	0.582
245.268022053	stimulus	2b	0.616	0.718	0.412	0.582
252.268022053	stimulus	1a	0.283	0.384	0.412	0.582
263.268022053	stimulus	1b	0.616	0.718	0.412	0.582
271.268022053	stimulus	2a	0.283	0.384	0.412	0.582
280.268022053	stimulus	2b	0.616	0.718	0.412	0.582
286.268022053	stimulus	1a	0.283	0.384	0.412	0.582
302.268022053	stimulus	1b	0.616	0.718	0.412	0.582
2.268022053	virtual	S	NA	NA	NA	NA
3.300007183	response	R	NA	NA	NA	NA
4.068004663	response	R	NA	NA	NA	NA
4.300000733	response	R	NA	NA	NA	NA
4.500008913	response	R	NA	NA	NA	NA
4.899996613	response	R	NA	NA	NA	NA
5.068002883	response	R	NA	NA	NA	NA
5.268006243	response	R	NA	NA	NA	NA
5.468010183	response	R	NA	NA	NA	NA
5.636011163	response	R	NA	NA	NA	NA
5.668003533	response	R	NA	NA	NA	NA
5.836004433	response	R	NA	NA	NA	NA
6.036003843	response	R	NA	NA	NA	NA
6.236003923	response	R	NA	NA	NA	NA
6.435989223	response	R	NA	NA	NA	NA
6.636009233	response	R	NA	NA	NA	NA
6.836006933	response	R	NA	NA	NA	NA
7.036002433	response	R	NA	NA	NA	NA
7.236009563	response	R	NA	NA	NA	NA
7.436009893	response	R	NA	NA	NA	NA
7.636008123	response	R	NA	NA	NA	NA
7.836004683	response	R	NA	NA	NA	NA
8.068002013	response	R	NA	NA	NA	NA
8.300017153	response	R	NA	NA	NA	NA
8.500007593	response	R	NA	NA	NA	NA
8.699971913	response	R	NA	NA	NA	NA
8.900013423	response	R	NA	NA	NA	NA
9.100016563	response	R	NA	NA	NA	NA
9.336021123	response	R	NA	NA	NA	NA
9.536003923	response	R	NA	NA	NA	NA
9.735928153	response	R	NA	NA	NA	NA
9.936009553	response	R	NA	NA	NA	NA
10.136009193	response	R	NA	NA	NA	NA
10.367946953	response	R	NA	NA	NA	NA
10.567999523	response	R	NA	NA	NA	NA
10.800006603	response	R	NA	NA	NA	NA
11.000009423	response	R	NA	NA	NA	NA
11.235931203	response	R	NA	NA	NA	NA
11.432010033	response	R	NA	NA	NA	NA
11.700003213	response	R	NA	NA	NA	NA
11.900004063	response	R	NA	NA	NA	NA
12.399963903	response	R	NA	NA	NA	NA
12.600006363	response	R	NA	NA	NA	NA
12.832004703	response	R	NA	NA	NA	NA
13.068036263	response	R	NA	NA	NA	NA
13.168013873	response	R	NA	NA	NA	NA
13.299963103	response	R	NA	NA	NA	NA
13.567994493	response	R	NA	NA	NA	NA
13.768011133	response	R	NA	NA	NA	NA
14.000014223	response	R	NA	NA	NA	NA
14.232015373	response	R	NA	NA	NA	NA
14.467958303	response	R	NA	NA	NA	NA
14.700015863	response	R	NA	NA	NA	NA
14.899969953	response	R	NA	NA	NA	NA
15.132008293	response	R	NA	NA	NA	NA
15.332050763	response	R	NA	NA	NA	NA
15.567942463	response	R	NA	NA	NA	NA
15.800004203	response	R	NA	NA	NA	NA
16.031966763	response	R	NA	NA	NA	NA
16.267924013	response	R	NA	NA	NA	NA
16.531993213	response	R	NA	NA	NA	NA
16.767946423	response	R	NA	NA	NA	NA
17.032016203	response	R	NA	NA	NA	NA
17.232069943	response	R	NA	NA	NA	NA
17.467988483	response	R	NA	NA	NA	NA
17.768000903	response	R	NA	NA	NA	NA
17.967940963	response	R	NA	NA	NA	NA
18.200067613	response	R	NA	NA	NA	NA
18.432016413	response	R	NA	NA	NA	NA
18.667929503	response	R	NA	NA	NA	NA
18.931943453	response	R	NA	NA	NA	NA
19.132011423	response	R	NA	NA	NA	NA
19.367957903	response	R	NA	NA	NA	NA
19.599931093	response	R	NA	NA	NA	NA
21.467989143	response	R	NA	NA	NA	NA
40.099951653	response	R	NA	NA	NA	NA
40.331995533	response	R	NA	NA	NA	NA
40.699978553	response	R	NA	NA	NA	NA
40.863985613	response	R	NA	NA	NA	NA
41.099984833	response	R	NA	NA	NA	NA
41.300019173	response	R	NA	NA	NA	NA
41.531956063	response	R	NA	NA	NA	NA
41.763983363	response	R	NA	NA	NA	NA
41.963984973	response	R	NA	NA	NA	NA
42.163991453	response	R	NA	NA	NA	NA
42.364034153	response	R	NA	NA	NA	NA
42.599987273	response	R	NA	NA	NA	NA
42.799986493	response	R	NA	NA	NA	NA
42.999960883	response	R	NA	NA	NA	NA
43.199977013	response	R	NA	NA	NA	NA
43.400000923	response	R	NA	NA	NA	NA
43.632017043	response	R	NA	NA	NA	NA
43.900072463	response	R	NA	NA	NA	NA
44.064018463	response	R	NA	NA	NA	NA
44.332076683	response	R	NA	NA	NA	NA
44.531979503	response	R	NA	NA	NA	NA
44.699985133	response	R	NA	NA	NA	NA
44.964031613	response	R	NA	NA	NA	NA
45.163981413	response	R	NA	NA	NA	NA
45.363985263	response	R	NA	NA	NA	NA
45.599953193	response	R	NA	NA	NA	NA
45.831976693	response	R	NA	NA	NA	NA
46.064024573	response	R	NA	NA	NA	NA
46.263986743	response	R	NA	NA	NA	NA
46.464022283	response	R	NA	NA	NA	NA
46.732007393	response	R	NA	NA	NA	NA
46.964016013	response	R	NA	NA	NA	NA
47.200003013	response	R	NA	NA	NA	NA
47.399982913	response	R	NA	NA	NA	NA
47.700011283	response	R	NA	NA	NA	NA
